ROUTE,COST,REVENUE,PROFIT
DAL-LBB,10227930.44000014,10304308.959999995,76356
EVV-SFB,768858.4799999999,843394.2599999999,74537
CLE-SFB,468128.96000000014,539565.4400000001,71436
PIE-SGF,1068694.799999999,1134165.76,65469
BGR-PIE,1867316.639999997,1930542.4400000004,63224
IAG-SFB,1331462.4000000015,1389659.9999999998,58204
LAX-PSC,30624.36,84537.86,53914
CLE-TPA,6034214.360000024,6087709.439999998,53490
FAT-ORD,46762.8,99995.7,53233
AUS-ONT,41958.56,89610.3,47652
AZA-ICT,859538.4000000008,902724.48,43185
DAY-PGD,475766.7199999997,517924.68000000005,42158
PGD-ROC,471333.01999999984,511910.7,40576
PGD-PVD,563466.24,602838.3999999999,39370
FWA-PGD,1009728.4399999994,1046554.0800000002,36825
CLE-PGD,383416.4000000001,418134.08,34716
MKE-PGD,350093.2399999999,383063.16,32972
DAY-SFB,412951.19999999984,442358.0,29414
AUS-SFB,267748.8799999999,292867.46,25118
PIA-SFB,823320.0799999994,848302.24,24982
LCK-PIE,1142795.2800000017,1166737.0400000005,23941
AUS-CMH,19850.14,38072.7,18223
HGR-SFB,908944.800000001,927070.0799999998,18126
DAL-MAF,8009026.559999956,8021720.52,12690
LCK-SAV,448440.60000000015,460184.88,11744
HOU-LGA,11046121.11999991,11056665.60000001,10548
SFB-SWF,687065.3999999999,696305.0,9227
DEN-PAE,34020.96,36182.0,2162
MDT-PGD,525932.9200000004,526633.0399999999,702
ABE-PIE,1223604.8,1224080.0,440
BIS-SFB,1032471.8400000008,1032680.82,213
BLV-FLL,505363.0399999998,499728.00000000006,-5634
HTS-PIE,734176.5600000008,727565.0399999999,-6613
HOU-JFK,3974754.880000005,3966946.739999998,-7805
EGE-SLC,20122.44,12250.0,-7872
ORF-PIE,736563.3600000008,726618.0000000001,-9941
PIE-ROA,708876.4799999996,696293.9,-12582
AZA-SGF,1244583.3599999992,1230249.6,-14338
ATW-SFB,880398.3400000001,865903.62,-14495
AZA-STC,1291494.3600000015,1274752.04,-16739
LEX-PIE,839415.6000000003,820399.9999999999,-19016
ANC-HNL,6388714.800000016,6369648.559999999,-19068
PIE-PIT,1244803.2000000016,1225015.68,-19789
MTJ-SLC,39877.68,15190.0,-24686
MKE-SFB,587792.9999999997,562096.8,-25694
CRW-IAD,48335.44,19530.0,-28806
PBG-SFB,3181851.0,3152811.599999998,-29046
PGD-PIT,689620.06,658792.0799999998,-30825
AZA-PIE,42313.6,10360.0,-31954
AZA-GFK,1391611.200000002,1357887.84,-33717
PIE-USA,689292.8000000002,654703.92,-34588
MSY-USA,419676.9199999999,382161.7800000001,-37514
MKE-PIE,591153.2399999996,551817.06,-39338
CHA-PIE,610467.0000000003,570991.5000000001,-39472
AZA-MOT,1694036.1600000015,1654074.88,-39961
SAT-SFB,391311.2,346755.84,-44555
CLE-LAS,14121000.9600001,14075649.06,-45348
CID-PGD,871105.1999999994,819690.7599999999,-51418
SFB-TOL,1238694.8,1184311.5999999996,-54377
DEN-LBL,1490419.1999999983,1435589.5800000008,-54836
MCI-PIE,717910.1999999994,657638.8800000001,-60270
PGD-PSM,870543.439999999,808520.1199999999,-62021
MLI-PGD,545868.1800000003,482456.5199999999,-63412
AZA-SBN,1063959.000000001,987339.4199999998,-76622
MCI-PGD,447205.0,367848.32000000007,-79357
AZA-BOI,718790.9999999993,638694.0,-80092
LAX-PVU,661617.8400000003,579756.1599999999,-81861
CLE-RSW,10946958.0,10863021.90000001,-83939
ELM-SFB,1755833.7599999977,1668142.0799999991,-87691
BMI-SFB,1178755.840000002,1090546.7999999998,-88210
PSM-SFB,1620172.7999999982,1527420.7800000005,-92752
CKB-SFB,935474.7599999992,838096.3000000004,-97379
AZA-PVU,1913287.440000008,1814932.5600000003,-98352
BLV-PGD,609007.7400000005,506680.0000000001,-102327
BNA-PGD,408814.0,305112.6000000001,-103701
LBE-MYR,532260.2000000005,424156.7999999998,-108107
MEM-PIE,782683.3200000004,668774.3999999997,-113910
IMT-MSP,1013459.3200000006,897421.4399999998,-116038
PGD-RDU,429869.69999999984,311583.9999999999,-118283
DVL-JMS,478241.02000000014,359520.0,-118726
IAG-MYR,394812.0,272802.66000000003,-122011
AZA-CVG,1131340.080000001,1006822.6,-124520
BNA-PIE,682144.32,551965.1999999998,-130180
PIE-TYS,1505880.0,1375029.4799999995,-130851
CLE-PHX,10222590.040000044,10087703.040000005,-134896
OMA-PGD,541235.4999999998,405062.4,-136172
AZA-FWA,824306.6400000006,688054.3999999999,-136254
PGD-SBN,922601.5399999992,785281.0,-137320
PGD-SPI,707622.04,568009.38,-139614
RDU-TTN,524358.7200000004,380271.98,-144086
PVU-TUS,632040.0,482823.3599999999,-149219
MLI-SFB,1122023.9199999997,972675.0,-149349
LGB-SFO,3719403.1200000346,3564599.4,-154814
ISP-RSW,1373360.04,1211806.56,-161554
HRL-ORD,897140.1600000007,735107.3399999999,-162029
DTW-IMT,921054.4000000012,755827.7999999999,-165229
AVL-PGD,523526.5600000004,357671.16,-165855
CNY-DEN,1751113.6599999946,1581460.76,-169650
SFB-SGF,1471241.600000001,1299461.9200000004,-171778
GSP-SFB,806819.4400000009,631489.0000000001,-175326
CDV-YAK,1154586.4399999997,975752.0,-178778
BNA-TTN,307583.76,127750.24,-179833
RIC-SFB,826942.4799999996,641204.8999999998,-185738
LCK-PGD,744978.1999999996,559022.6200000001,-185959
DSM-PGD,906056.4399999996,710094.6599999998,-195964
GSP-PIE,643937.0400000004,439916.0,-204021
AZA-DSM,1686617.399999999,1482060.32,-204558
CGI-PAH,1429058.4000000034,1221220.0,-207812
ALB-PGD,920941.4000000008,708039.9999999999,-212903
ALB-PIE,1853620.800000004,1639832.4000000004,-213797
AZA-GTF,1062331.040000001,845683.1999999998,-216642
BOS-PBI,31020943.88000095,30804032.47999997,-216879
SFB-USA,738153.5200000004,504057.8999999999,-234097
PGD-TOL,869709.6000000001,634834.0000000001,-234875
BLV-PIE,1187189.639999999,951288.9599999998,-235902
DEN-VEL,2508915.4800000186,2271444.8,-237475
AZA-FAR,3239920.000000012,3002127.039999999,-237789
AZA-BIL,1618244.160000002,1378456.14,-239793
PGD-TYS,707774.3999999996,467541.3600000002,-240232
GSO-PIE,670210.32,428465.62000000017,-241745
CHA-SFB,811899.1999999994,567706.2599999998,-244193
IAD-PHL,404614.79999999976,160160.0,-244444
SFB-TRI,864855.4000000007,607718.88,-257134
SFB-TUL,918436.7999999992,657138.7200000001,-261298
ORF-SFB,821214.1599999995,558619.7600000001,-262590
CDC-SLC,2934864.23999998,2669796.960000002,-265073
AZA-GRR,1932997.9999999984,1657971.92,-275025
BLI-OAK,1219135.680000001,938299.5599999996,-280839
BLV-LAS,1142600.0,855946.98,-286650
SBN-SFB,1970802.8799999985,1679379.0,-291421
DSM-SFB,1950558.7200000016,1658867.4,-291688
GPT-SFB,751519.6000000004,453047.1000000001,-298475
PHL-TPA,27041249.60000059,26738277.440000024,-302942
GSO-SFB,939635.200000001,622658.8400000001,-316977
HYS-SLN,1602963.840000006,1277990.0,-325018
BGR-SFB,2806376.9599999967,2477235.4,-329140
MKE-PHX,20126408.000000324,19787049.35999999,-339350
BDL-MCO,26119870.0,25777457.63999996,-342490
OMA-SFB,1216265.7999999998,869503.3599999998,-346760
EWR-MYR,1279998.0,931160.6399999995,-348838
LIT-SFB,987316.5999999988,632267.6000000001,-355052
FNT-SFB,2618034.7199999997,2217924.72,-400106
LBE-TPA,1019692.0800000002,605910.5200000001,-413780
FLL-USA,1256316.4599999995,831967.08,-424350
CLT-TTN,931563.3599999998,496464.7200000002,-435101
IND-LAS,14019833.999999875,13542019.4,-477820
CVG-PIE,2603015.040000003,2105455.68,-497560
ALB-SFB,1987059.120000003,1488942.0,-498117
MCO-PSE,3554704.680000012,3048813.8199999984,-505896
DCA-MCO,32713571.36000062,32197309.079999924,-516314
MDW-SFO,8216785.600000045,7687991.800000002,-528783
MDT-SFB,2475065.0400000024,1944619.36,-530453
CVG-PGD,1709088.0,1178488.3000000005,-530600
LAS-SAT,16009243.359999944,15476397.200000033,-532837
IND-SFB,2297890.3199999984,1750257.0000000002,-547632
JAX-TTN,1112097.3599999996,554057.76,-558037
SFB-SJU,1133872.56,571189.8199999998,-562684
AZA-BIS,2734469.920000008,2125707.54,-608751
COS-PHX,2258726.9999999986,1625899.4800000002,-632830
BOS-LAX,78434374.81999853,77799187.2000001,-635245
LGB-OAK,11019794.03999985,10378555.560000012,-641211
LBE-RSW,1432295.040000001,778320.9,-653969
JFK-PSP,5455387.440000006,4798909.080000003,-656482
AVL-PIE,1962307.199999997,1305260.8799999994,-657043
MCO-PIT,17302997.59999969,16635443.499999974,-667567
CVG-MDW,9140650.080000095,8472041.6,-668644
DAL-LAS,17775963.880000077,17099164.799999986,-676800
LAS-LGB,10313261.760000063,9619652.639999988,-693580
LAS-SCK,2914817.4000000157,2209695.0200000005,-705130
MCO-PSM,1347766.4400000025,624546.3599999998,-723214
BQN-JFK,4042053.1200000113,3310681.6,-731368
BNA-DAL,12795379.960000088,11998750.119999995,-796654
FLL-TPA,13792281.280000385,12975362.400000004,-816838
COS-LAS,2331708.0,1510713.4199999997,-820992
CMH-MDW,9801197.320000062,8951443.19999999,-849795
PAE-SJC,1276473.6000000013,413980.0,-862490
FLL-TTN,1725705.3599999992,861062.52,-864642
BDL-FLL,18400572.040000223,17505810.47999999,-894770
MCO-STL,17372889.599999875,16401558.000000026,-971338
CVG-SFB,3081503.199999993,2052353.8800000008,-1029149
EWR-MDW,11767209.7600002,10717387.78,-1049816
DCA-MDW,14182702.519999828,13127984.159999996,-1054738
DAL-MDW,18454762.32000003,17386967.199999996,-1067857
DAL-MCI,14171839.080000278,13088102.5,-1083563
BWI-PBI,13253548.079999944,12160651.400000002,-1092905
DAL-LAX,28813048.32000044,27718829.31999998,-1094232
JFK-PHL,1824970.5599999963,724010.0,-1100974
AVL-SFB,2711053.0000000037,1602500.4000000004,-1108550
ABE-PHL,2737675.799999988,1621900.0,-1115810
EWR-FLL,57036002.80000265,55914226.19999985,-1121756
MDW-RSW,15027349.400000188,13849201.08000002,-1178156
JFK-SEA,50671785.12000116,49483942.07999998,-1187847
BWI-DEN,28732791.93999973,27527804.64000003,-1204986
MDW-SAN,13552232.959999831,12331604.159999993,-1220629
ABE-SFB,3867996.479999971,2627166.3399999985,-1240822
BOS-MCO,41474354.32000121,40201773.35999984,-1272619
ISP-PBI,9573806.88000003,8290100.0,-1283648
TPA-TTN,2537636.3999999915,1248090.6399999997,-1289549
LBE-MCO,2589484.0799999987,1298983.1399999994,-1290503
LAS-SJC,30689525.680000868,29386621.40000003,-1302943
HNL-LAS,16404794.240000058,15096527.160000004,-1308276
HOU-PHX,15723243.199999793,14406070.940000003,-1317178
FLL-IAG,2597986.5600000024,1252915.1,-1345070
DAL-PHX,18828127.240000136,17439801.599999987,-1388304
CHO-IAD,3146434.2399999853,1746570.0,-1399918
PBI-TTN,2911444.799999996,1504780.2000000004,-1406665
CLL-IAH,3288086.639999984,1853880.0,-1434078
FLL-PBG,4818053.280000022,3319675.4400000013,-1498370
ACY-PBI,2864461.439999997,1361213.120000001,-1503252
BUR-SMF,15597192.239999857,14071434.479999997,-1525746
LAS-TPA,19128495.359999876,17564564.30000003,-1563885
FLL-JAX,14505687.239999926,12926412.659999987,-1579259
BOS-BUR,5459629.3199999975,3862524.16,-1597115
MCO-ONT,5207781.719999996,3568840.0800000005,-1638937
LGA-MYR,4433918.999999974,2751400.520000002,-1682534
EWR-PQI,2724277.1000000066,1034880.0,-1689464
LAS-SMF,19238688.60000069,17504564.879999977,-1734155
LAS-MKE,13386598.5600001,11625267.520000003,-1761340
DEN-SAN,35661079.99999865,33849064.980000064,-1812021
DAL-LGA,18005998.51999995,16139119.079999993,-1866886
BOS-LGB,8411544.480000036,6473750.140000001,-1937798
PHX-SGU,5190303.840000046,3231746.0999999987,-1958551
MKE-RSW,11952745.619999984,9937059.359999992,-2015689
BQN-MCO,6788403.599999976,4772571.199999996,-2015825
DEN-MSP,39793879.99999816,37744084.759999886,-2049815
IAH-LAS,29386874.60000087,27327443.5,-2059127
BLI-LAS,5495109.359999999,3404499.1999999983,-2090619
LAS-MSP,30957845.84000035,28850702.200000007,-2107114
AVP-PHL,4531729.92000004,2421580.0,-2110300
LAS-ORD,51118934.28000186,48899406.60000004,-2219568
DTW-TPA,26176941.44000051,23895319.24000002,-2281620
OAK-PHX,24468910.080000263,22161115.08,-2307801
MCO-MSP,27620353.2000006,25308741.60000001,-2311600
FLL-JFK,38319154.280001886,36002651.16000001,-2316476
BWI-PHL,5261533.200000048,2942988.0,-2318448
JFK-ONT,5749083.159999999,3357826.800000002,-2391250
LAX-PAE,3306624.000000016,913290.0,-2393310
LAS-STL,15945560.679999808,13532256.0,-2413460
BWI-RSW,19579478.040000208,17151364.520000022,-2428097
JFK-PBI,21030877.279999435,18583963.56000001,-2446912
FLL-LGA,49336401.75999934,46708267.92000011,-2628118
MSP-PHX,48812352.639999405,46142174.79999993,-2670159
ISP-MCO,11522473.559999894,8834675.399999991,-2687819
DTW-LAN,6216283.200000031,3447010.0,-2769030
ONT-SMF,14965380.39999972,12190382.400000008,-2774994
DFW-MCO,38884376.60000009,36029919.31999997,-2854484
DTW-RSW,32959250.240000542,30092287.35999997,-2866976
PHX-SEA,65003126.239997946,62129992.40000008,-2873197
BQN-FLL,5714106.959999957,2826925.9199999995,-2887183
BOS-BWI,31085589.240001824,28057504.639999997,-3028148
LGB-SMF,11936872.800000114,8773098.879999997,-3163752
MSP-RSW,23734844.159999948,20551880.440000057,-3182944
SAN-SEA,45915982.0,42705059.64000003,-3210950
ACY-RSW,5515929.839999951,2281958.399999999,-3233973
ACY-MCO,5454404.160000015,2170062.9999999995,-3284359
BWI-LAX,28869802.399999697,25565837.440000013,-3303937
BOS-TPA,30106508.60000072,26774973.11999997,-3331582
OAK-SNA,17373890.879999686,14040937.260000002,-3332924
LAS-PDX,25030388.479999807,21630365.899999995,-3400029
MSP-RST,6311631.199999969,2640540.0,-3671280
BUR-SJC,21721937.28000011,17983695.59999999,-3738248
IAD-RIC,6463456.0,2707600.0,-3755856
LGA-MDW,15289749.0,11448787.440000013,-3840965
AVL-FLL,7611871.199999941,3688369.740000005,-3923509
DAL-DCA,16319651.839999726,12189422.96,-4130232
DFW-LAS,45314639.79999807,41093153.64000001,-4221507
BUR-OAK,19541244.0,15235973.499999989,-4305226
BUR-JFK,9942471.0,5585097.139999997,-4357366
HNL-ITO,22170973.43999999,17788912.5,-4381747
JFK-LGB,9942471.0,5516604.6,-4425862
LAS-RNO,22436738.400000304,17873377.280000027,-4563439
OAK-ONT,15215048.72000014,10489884.919999998,-4725164
DTW-LAS,39969627.8800004,35222710.60000004,-4746890
LAX-SEA,93676053.67999536,88889548.0,-4786652
ORD-SBN,8293762.400000075,3499930.0,-4793740
ACY-FLL,8464994.04000006,3666690.5199999968,-4798301
LAX-MDW,21269040.0,16295240.079999972,-4973793
BOS-DCA,50962318.60000099,45976341.40000002,-4985885
LAS-PHX,33493202.59999834,28229480.79999998,-5263649
MCO-PVD,21190145.280000564,15870164.760000022,-5319971
HNL-LIH,26456424.9599987,20935474.199999925,-5520845
HOU-LAS,18094030.400000285,12493215.840000004,-5600816
DEN-MCO,41755875.28000102,35752497.299999945,-6003428
HNL-OGG,40322220.0,34073628.30000011,-6248510
ATL-FLL,70258463.55999385,63724446.30000009,-6533893
ORD-PHX,64851225.60000326,57417434.81999983,-7433750
BWI-TPA,25211434.319999523,17775755.33999998,-7435685
DTW-MCO,38058936.76000079,30588086.039999977,-7470865
CAE-CLT,12991023.679999858,5457970.0,-7533246
LAX-SJC,55619779.83999743,47434461.419999726,-8185354
OAK-SAN,24495858.640000302,16102426.079999974,-8393427
LAX-ORD,94962217.92000532,85963501.64000028,-8998691
LAS-OAK,30494497.2000014,21408146.26,-9086303
LAS-SEA,62210183.84000271,52704132.8000002,-9505849
LAS-SAN,34532684.4800014,24840628.739999883,-9692045
MCO-MDW,24318366.79999944,14229968.220000004,-10088364
DEN-LAS,49565285.75999769,38988248.100000136,-10577050
FLL-SJU,34147171.7600008,23434045.56000004,-10713119
SJC-SNA,33900064.79999857,22790017.799999952,-11110022
LAX-OAK,31058161.520000324,19640530.879999995,-11417701
MDW-PHX,27116402.720000748,15629423.040000014,-11486962
DEN-PHX,60568330.35999808,48948250.39999994,-11620106
JFK-MCO,43566257.280002505,31417907.39999993,-12148355
BWI-FLL,38647235.0,26428542.48,-12218696
EWR-MCO,61404079.65999489,47755169.87999998,-13648990
DAL-HOU,37313701.19999994,23356104.6,-13957685
BWI-MCO,36619627.15999963,22610103.35999989,-14009505
MCO-SJU,49903237.720001936,34901116.660000004,-15002091
LAS-MDW,29138740.48000041,13906235.620000023,-15232509
MCO-PHL,48125898.23999806,32456776.89999998,-15669028
SAN-SMF,39415910.399997965,22919363.519999925,-16496563
SAN-SJC,41705428.95999999,25140460.27999997,-16564946
