ROUTE,COST,REVENUE,PROFIT
DEN-DFW,47344766.700001486,47211108.5199999,-133543
BLV-PGD,643432.7400000005,506680.0000000001,-136753
AZA-STC,1414569.3600000022,1274752.04,-139814
PGD-RDU,453419.69999999984,311583.9999999999,-141833
LAS-MFE,2671373.3999999966,2529162.2400000007,-142213
IAG-MYR,418062.0,272802.66,-145261
MCI-PIE,803110.1999999994,657638.8800000001,-145470
CKB-SFB,986249.7599999992,838096.3000000004,-148154
AZA-RAP,1704483.6799999962,1551337.6000000003,-153149
PSM-SFB,1681372.7999999975,1527420.7800000005,-153952
OMA-PGD,559085.4999999998,405062.4,-154022
LBE-MYR,581310.2000000005,424156.7999999998,-157157
AZA-SBN,1144509.000000001,987339.4199999998,-157172
PGD-SBN,943301.539999999,785281.0,-158020
HGR-SFB,1087894.8000000007,927070.0799999998,-160824
BIS-SFB,1196871.8400000003,1032680.82,-164187
AZA-SGF,1395708.3599999978,1230249.6,-165463
AZA-CVG,1172290.080000001,1006822.6,-165470
BNA-PIE,725794.3200000001,551965.1999999998,-173830
AZA-GFK,1539286.2000000025,1357887.84,-181392
PGD-SPI,751122.0400000002,568009.38,-183114
PVU-TUS,666390.0000000001,482823.3599999999,-183569
AZA-FWA,873806.6400000007,688054.3999999999,-185754
OAK-RNO,4550218.800000018,4356313.919999998,-193907
ABQ-LAS,9955009.960000165,9760729.099999998,-194264
CVG-LAS,11755729.879999908,11560542.240000002,-195186
PBG-SFB,3353751.0,3152811.6,-200946
DSM-PGD,911306.4399999996,710094.6599999998,-201214
AVL-PGD,564326.5600000003,357671.16,-206655
MEM-PIE,877558.3200000004,668774.3999999997,-208785
BMI-SFB,1305655.840000002,1090546.7999999998,-215110
SFB-TOL,1400919.8000000005,1184311.5999999996,-216603
GSP-SFB,850094.440000001,631489.0000000001,-218601
LCK-PGD,778353.1999999996,559022.6200000001,-219334
DEN-LBL,1657744.1999999976,1435589.5800000008,-222160
GSP-PIE,664937.0400000004,439916.0,-225021
ALB-PGD,933916.400000001,708039.9999999999,-225878
PHX-SNA,28145936.79999973,27914531.160000023,-231399
BNA-TTN,360833.7600000001,127750.24,-233083
MLI-SFB,1210073.9199999997,972675.0,-237399
JFK-PHX,41599567.799999066,41360976.88000009,-238617
RDU-TTN,621408.7200000004,380271.98,-241136
GSO-PIE,673885.32,428465.62000000017,-245420
SFB-USA,752328.5200000004,504057.8999999999,-248272
JFK-SAV,12419763.080000129,12167456.100000003,-252310
RIC-SFB,903067.4799999996,641204.8999999998,-261863
SFB-SYR,2055624.9199999976,1792982.9800000002,-262643
ATL-TPA,48964280.23999604,48698008.0000001,-266309
SFB-TRI,883830.4000000008,607718.88,-276109
CDV-YAK,1252236.440000001,975752.0,-276428
SFB-TUL,935236.7999999992,657138.7200000001,-278098
PIE-TYS,1656330.0,1375029.4799999995,-281301
OAK-SEA,29522796.60000108,29240668.44000004,-282119
PGD-TOL,917559.6,634834.0000000001,-282725
AZA-MOT,1941911.1600000013,1654074.88,-287836
CLE-TPA,6377639.360000028,6087709.439999999,-289931
CHA-SFB,869199.1999999993,567706.2599999998,-301493
BLV-LAS,1160975.0,855946.98,-305025
DEN-TPA,31351150.559999,31038460.32000005,-312687
ORF-SFB,883464.1599999993,558619.7599999999,-324840
AZA-GTF,1170556.0400000012,845683.1999999998,-324867
ISP-RSW,1540610.0399999996,1211806.5600000003,-328802
IAD-PHL,499339.79999999976,160160.0,-339169
IMT-MSP,1238609.3200000003,897421.4399999998,-341188
DAL-MAF,8364226.559999955,8021720.52,-342505
HRL-ORD,1084265.1600000006,735107.3399999999,-349154
DEN-STL,32608064.60000101,32255295.35999997,-352758
ABQ-DAL,13048460.40000019,12693623.49999999,-354813
BLI-OAK,1296385.680000001,938299.5599999996,-358089
PGD-TYS,827699.3999999993,467541.3600000002,-360157
DCA-HOU,11235944.920000091,10873388.320000002,-362563
SFB-SGF,1663466.600000001,1299461.92,-364003
GPT-SFB,818044.6000000006,453047.1,-365000
ALB-PIE,2007145.8000000045,1639832.4,-367322
DAL-LBB,10674330.440000145,10304308.959999995,-370043
SBN-SFB,2049777.8799999985,1679379.0,-370396
BLV-PIE,1322564.639999998,951288.9599999998,-371277
BUF-TPA,9721782.639999954,9336418.0,-385579
AZA-BIL,1764119.1600000022,1378456.14,-385668
LIT-SFB,1026916.5999999988,632267.6,-394652
OMA-SFB,1274615.8000000005,869503.3599999998,-405110
AZA-GRR,2068672.9999999984,1657971.92,-410700
AZA-DSM,1897442.4,1482060.32,-415382
ELM-SFB,2110808.759999998,1668142.0799999991,-442666
HNL-LAX,95076164.55999604,94625514.9,-450555
AUS-DEN,24355984.0,23903975.99999999,-452013
AZA-PVU,2270062.4400000065,1814932.5600000003,-455127
GSO-SFB,1090910.2000000011,622658.8400000001,-468252
HOU-JFK,4481454.8800000055,3966946.739999998,-514504
BQN-EWR,4496302.199999988,3963102.0,-533148
BGR-SFB,3017351.959999995,2477235.4,-540115
DSM-SFB,2200983.7200000007,1658867.3999999997,-542113
CNY-DEN,2126338.6599999946,1581460.76,-544875
EWR-MYR,1488873.0,931160.6399999995,-557713
JAX-TTN,1122072.36,554057.76,-568012
BOS-HOU,8885855.880000014,8299196.400000004,-586652
MDW-PHL,13074644.48000014,12484296.500000002,-590358
FLL-USA,1430541.4599999995,831967.08,-598575
ALB-SFB,2111484.120000003,1488942.0,-622542
AZA-FAR,3630445.000000012,3002127.039999998,-628314
LBE-TPA,1265767.079999999,605910.5200000001,-659855
CDC-SLC,3335064.2399999723,2669796.960000002,-665271
IND-SFB,2427640.319999997,1750257.0000000002,-677382
AUS-DAL,15197564.379999608,14507492.8,-690060
CLT-TTN,1194063.3600000003,496464.7200000002,-697601
CVG-PIE,2805290.0400000047,2105455.6800000016,-699835
MDT-SFB,2652515.040000001,1944619.36,-707903
CLE-PHX,10801215.040000044,10087703.04,-713519
SFB-SJU,1286347.5599999996,571189.8199999998,-715160
DTW-IMT,1485204.4,755827.7999999999,-729379
LBE-RSW,1512845.0400000012,778320.9,-734519
LAX-PDX,55932163.63999742,55193403.72000009,-738775
MCO-PSM,1364641.4400000025,624546.3600000002,-740089
CVG-PGD,1964088.0,1178488.3000000005,-785600
COS-PHX,2450502.000000001,1625899.4800000002,-824604
FNT-SFB,3046134.719999996,2217924.72,-828206
CLE-LAS,14933100.960000103,14075649.06,-857448
DVL-JMS,1221116.0199999977,359520.0,-861601
PAE-SJC,1318623.6000000013,413980.0,-904640
DEN-VEL,3182790.4800000214,2271444.8,-911350
LGB-SFO,4505253.120000027,3564599.4,-940664
JFK-PSP,5744137.440000006,4798909.080000001,-945232
IND-LAS,14504033.999999864,13542019.4,-962020
AVL-PIE,2274457.199999996,1305260.8799999994,-969193
MCO-PSE,4030279.680000019,3048813.8200000008,-981470
FLL-TTN,1859055.3599999987,861062.52,-997992
LAS-SCK,3237617.400000017,2209695.0200000005,-1027931
BQN-JFK,4340778.12000001,3310681.6,-1030093
CGI-PAH,2274833.4000000115,1221220.0,-1053587
COS-LAS,2567058.000000004,1510713.4199999997,-1056342
CLE-RSW,11929833.0,10863021.90000001,-1066818
AZA-BIS,3195719.9200000083,2125707.54,-1070001
HOU-LGA,12166546.119999878,11056665.60000001,-1109877
MKE-PHX,20921933.00000033,19787049.35999999,-1134875
DEN-JMS,3523247.4000000013,2377464.72,-1145780
BUR-LAS,15551790.720000416,14388789.760000017,-1162990
MDW-SFO,8939710.600000052,7687991.800000002,-1251708
CVG-SFB,3321878.199999992,2052353.8800000008,-1269524
BOS-FLL,38543974.879999466,37273290.0,-1270825
JFK-PHL,2018920.559999996,724010.0,-1294924
CVG-MDW,9785500.080000104,8472041.6,-1313486
AVL-SFB,2917828.000000006,1602500.4000000004,-1315324
LAS-SAT,16847518.35999995,15476397.200000033,-1371112
HYS-SLN,2659338.839999999,1277990.0,-1381393
ABE-PHL,3016300.799999986,1621900.0,-1394435
BNA-DAL,13456579.960000113,11998750.119999995,-1457853
LBE-MCO,2759434.08,1298983.1399999994,-1460453
ABE-SFB,4109121.479999969,2627166.3399999985,-1481947
LGB-OAK,11863244.039999804,10378555.560000012,-1484662
PHX-SAN,35590857.9999987,34086108.00000003,-1504765
DAL-LAS,18630138.880000014,17099164.799999986,-1530975
BOS-ORD,58101091.160001874,56519342.03999992,-1581732
FLL-IAG,2841061.560000005,1252915.1,-1588146
TPA-TTN,2890886.399999991,1248090.6399999997,-1642799
ACY-PBI,3076036.439999997,1361213.120000001,-1714827
EWR-TPA,28501564.42000081,26784159.36000001,-1717395
CMH-MDW,10684772.320000025,8951443.19999999,-1733370
MDW-SAN,14086082.959999816,12331604.159999993,-1754479
BOS-PIT,24525033.840000227,22718344.740000024,-1806655
PBI-TTN,3351994.799999993,1504780.2000000004,-1847214
MCO-ONT,5438331.719999998,3568840.0800000005,-1869487
JFK-TPA,27152903.79999949,25241383.019999985,-1911525
MDW-RSW,15769024.40000019,13849201.08000002,-1919831
MCO-PIT,18569747.59999979,16635443.499999974,-1934317
FLL-PBG,5284553.280000022,3319675.4400000013,-1964869
HOU-PHX,16384893.199999789,14406070.940000003,-1978828
CLL-IAH,3856361.639999979,1853880.0,-2002353
DAL-MCI,15110239.080000322,13088102.5,-2021963
BWI-PBI,14228923.07999992,12160651.400000002,-2068280
FLL-TPA,15093306.28000044,12975362.400000004,-2117863
HNL-LAS,17235044.240000058,15096527.160000004,-2138526
ATL-BOS,63417140.36000243,61273489.09999998,-2143607
MCO-STL,18591114.599999987,16401558.000000026,-2189563
BOS-BUR,6052729.319999992,3862524.16,-2190212
DAL-MDW,19587112.319999937,17386967.199999996,-2200207
DCA-MDW,15331402.51999982,13127984.159999996,-2203430
LGA-MYR,5005868.999999972,2751400.520000002,-2254481
LAS-MKE,13883248.560000105,11625267.520000003,-2257990
LAS-LGB,11893361.760000069,9619652.639999988,-2273685
LAS-TPA,19855770.359999903,17564564.30000003,-2291159
CHO-IAD,4076134.2399999793,1746570.0,-2329618
DAL-PHX,19815502.240000065,17439801.599999987,-2375679
BWI-DEN,29909841.93999969,27527804.640000023,-2382037
DAL-LAX,30126073.32000049,27718829.31999998,-2407257
PHL-TPA,29164274.60000069,26738277.44,-2425967
EWR-PBI,42610155.90000086,40172566.07999992,-2437558
PHX-SGU,5672403.84000005,3231746.0999999987,-2440650
BOS-LGB,8941869.480000027,6473750.140000001,-2468123
AVP-PHL,4931854.920000018,2421580.0,-2510425
DEN-ORD,53817578.92000326,51300155.47999993,-2517412
BUR-SMF,16614267.239999834,14071434.479999997,-2542821
LAX-PAE,3470649.0000000163,913290.0,-2557335
ISP-PBI,10857281.879999982,8290100.0,-2567123
BLI-LAS,5994984.359999992,3404499.1999999983,-2590494
EWR-PQI,3761827.10000002,1034880.0,-2727014
BQN-MCO,7523178.599999969,4772571.199999996,-2750600
JFK-ONT,6147033.159999996,3357826.799999998,-2789200
BWI-PHL,5734558.200000051,2942988.0,-2791473
JFK-SEA,52301235.12000117,49483942.07999998,-2817297
BDL-FLL,20400072.040000256,17505810.47999999,-2894275
EWR-MDW,13647684.760000214,10717387.78,-2930292
BDL-MCO,28758520.0,25777457.63999996,-2981138
MKE-RSW,12978670.619999966,9937059.359999992,-3041615
MCO-ORD,55733482.79999753,52600247.04000001,-3133279
LAS-SMF,20743413.600000724,17504564.879999977,-3238877
BQN-FLL,6092706.959999954,2826925.9199999995,-3265783
LAS-STL,16855085.679999802,13532256.0,-3322985
DAL-LGA,19544473.519999843,16139119.079999993,-3405359
DTW-TPA,27309291.440000564,23895319.24000002,-3413969
FLL-JAX,16394187.239999924,12926412.659999987,-3467760
ACY-MCO,5647229.160000023,2170063.000000001,-3477184
IAH-LAS,30861674.600000888,27327443.5,-3533927
LAX-SMF,52375883.92000165,48829724.39999996,-3546219
DFW-LAX,84260024.19999409,80682196.16000023,-3577773
ONT-SMF,15825855.399999687,12190382.400000008,-3635469
BWI-RSW,20822753.040000312,17151364.520000022,-3671373
ISP-MCO,12541123.55999986,8834675.399999991,-3706469
ACY-RSW,6047304.839999956,2281958.4000000004,-3765348
DEN-SAN,37675429.99999863,33849064.980000064,-3826373
MCO-MSP,29218528.20000062,25308741.60000001,-3909775
LAS-MSP,32824670.84000036,28850702.19999996,-3973939
DCA-MCO,36254021.36000028,32197309.079999924,-4056768
OAK-PHX,26251285.080000367,22161115.08,-4090177
OAK-SNA,18248690.87999978,14040937.260000002,-4207724
LGB-SMF,12998422.800000116,8773098.879999997,-4225308
BWI-LAX,29860777.39999967,25565837.440000013,-4294914
JFK-PBI,22913302.27999941,18583963.56000001,-4329337
AVL-FLL,8145346.199999939,3688369.740000005,-4456984
LAS-LAX,87744348.91999908,83272170.35999998,-4472025
MSP-RSW,25109369.159999903,20551880.440000057,-4557469
BOS-LAX,82445524.81999908,77799187.2000001,-4646395
BOS-PBI,35477968.88000099,30804032.47999997,-4673907
DTW-RSW,34829450.240000404,30092287.35999997,-4737176
DAL-DCA,17030801.83999973,12189422.96,-4841382
JFK-LGB,10427195.999999983,5516604.600000004,-4910586
HNL-ITO,22722298.43999993,17788912.5,-4933072
MSP-RST,7623456.199999949,2640540.0,-4983105
DTW-LAN,8483908.200000064,3447010.0,-5036655
LAS-SJC,34456325.68000065,29386621.40000003,-5069743
BUR-JFK,10667495.999999989,5585097.139999997,-5082390
LAS-PDX,26739938.479999803,21630365.899999995,-5109579
BOS-PHL,48984700.79999701,43757915.51999991,-5226816
FLL-JFK,41230729.28000201,36002651.16000001,-5228051
BUR-SJC,23253362.28000022,17983695.59999999,-5269672
ACY-FLL,8936369.040000044,3666690.5199999968,-5269676
SAN-SFO,57039032.76000259,51684480.96000011,-5354585
MSP-PHX,51606852.639999405,46142174.79999993,-5464659
SAN-SEA,48311107.0,42705059.64000003,-5606073
DFW-MCO,41650451.59999966,36029919.31999997,-5620559
OAK-ONT,16256798.720000142,10489884.919999998,-5766914
IAD-RIC,8474806.0,2707600.0,-5767206
BUR-OAK,21254244.0,15235973.499999989,-6018228
HNL-LIH,26991399.959998693,20935474.199999925,-6055820
LAS-ORD,54966284.28000216,48899406.60000004,-6066918
LAS-RNO,24014363.40000043,17873377.280000027,-6141054
BOS-MCO,46348604.32000134,40201773.35999984,-6146865
LAX-MDW,22479690.0,16295240.079999996,-6184443
LGA-MDW,17658099.0,11448787.440000013,-6209314
DTW-LAS,41608677.8800004,35222710.60000004,-6385940
HOU-LAS,18921130.400000304,12493215.840000013,-6427919
DEN-MSP,44389729.99999793,37744084.759999886,-6645665
PHX-SEA,69153551.23999843,62129992.40000008,-7023619
HNL-OGG,41180820.0,34073628.30000011,-7107114
ORD-SBN,10608337.399999931,3499930.0,-7108315
MCO-PVD,22985495.2800006,15870164.760000013,-7115323
BOS-TPA,34335383.60000066,26774973.11999997,-7560449
DFW-LAS,48692789.79999796,41093153.64000001,-7599659
DEN-MCO,43725225.28000109,35752497.299999945,-7972776
CAE-CLT,13812198.679999854,5457970.0,-8354421
BOS-BWI,36465039.24000213,28057504.64,-8407583
EWR-FLL,64422827.80000331,55914226.19999985,-8508582
LAS-PHX,36863402.59999808,28229480.79999998,-8633872
BWI-TPA,26540584.319999456,17775755.33999998,-8764834
FLL-LGA,55668951.759999335,46708267.92000011,-8960668
DTW-MCO,40025061.76000055,30588086.039999977,-9436990
OAK-SAN,25622058.640000373,16102426.079999974,-9519627
LAX-SFO,130267012.2199783,120239805.19999984,-10026709
LAX-SEA,99677328.67999531,88889548.0,-10787927
ATL-FLL,74843963.55999373,63724446.30000009,-11119393
LAS-OAK,32935447.20000156,21408146.26,-11527256
MCO-MDW,26476641.7999994,14229968.220000004,-12246640
SJC-SNA,35639839.79999893,22790017.799999952,-12849797
BOS-DCA,58848343.600001015,45976341.40000002,-12871910
LAS-SAN,37808009.48000066,24840628.739999883,-12967370
MDW-PHX,28677827.72000082,15629423.040000014,-13048387
FLL-SJU,36786946.76000089,23434045.56000004,-13352894
ORD-PHX,70858500.60000364,57417434.81999983,-13441027
LGA-ORD,139647650.49998835,125911817.39999996,-13736274
LAX-OAK,33441736.520000324,19640530.879999995,-13801263
BWI-FLL,40647035.0,26428542.48,-14218493
LAS-SEA,67548683.84000312,52704132.8000002,-14844349
LAX-SJC,62284054.839996606,47434461.419999726,-14849626
DEN-LAS,54018335.75999765,38988248.100000136,-15030100
DEN-PHX,64161730.359998055,48948250.39999994,-15213507
LAX-ORD,101700442.92000538,85963501.64000028,-15736916
JFK-MCO,47202107.280002624,31417907.39999998,-15784201
DAL-HOU,39845626.20000064,23356104.6,-16489610
BWI-MCO,39250702.15999911,22610103.35999989,-16640594
LAS-MDW,30677590.48000045,13906235.620000023,-16771357
SAN-SMF,41388110.39999788,22919363.519999925,-18468763
MCO-SJU,53666287.72000232,34901116.660000004,-18765144
SAN-SJC,44103703.96000036,25140460.27999997,-18963214
MCO-PHL,51787398.2399976,32456776.89999998,-19330528
EWR-MCO,70071154.6599942,47755169.87999998,-22316075
